planet_name,host_star_id,mission,disposition,orbital_period_days,transit_epoch_bjd,transit_duration_hours,transit_depth_ppm,planet_radius_re,planet_mass_me,equilibrium_temp_k,insolation_flux,eccentricity,inclination_deg,impact_parameter,stellar_teff_k,stellar_radius_rsun,stellar_radius_normal,stellar_mass_msun,mass_rad_ratio,stellar_metallicity,stellar_logg,acc_grav_stellar_surface,ra,dec,tic_id
WASP-47 b,WASP-47,K2,CONFIRMED,4.159152,,,,12.251,,1146,409,,,,5476,1.144,,1.01,,0.37,4.27,186.2087137,331.203092,-12.019067,
WASP-47 c,WASP-47,K2,CONFIRMED,580.7,,,,,,,,0.36,,,5576,1.16,,1.11,,0.36,4.354,225.943577,331.203092,-12.019067,
WASP-47 c,WASP-47,K2,CONFIRMED,588.5,,,,,,,,0.296,,,5552,1.137,,1.04,,0.38,4.3437,220.6480024,331.203092,-12.019067,
WASP-47 c,WASP-47,K2,CONFIRMED,572,,,,,,247,,0.13,,,5576,1.15,,1.026,,0.36,4.32,208.9296131,331.203092,-12.019067,
WASP-47 c,WASP-47,K2,CONFIRMED,592.5,,,,,,219.3,0.549,,,,5476,1.144,,1.01,,0.37,4.27,186.2087137,331.203092,-12.019067,
WASP-47 c,WASP-47,K2,CONFIRMED,589.57,,,,,,,,0.264,,,,1.156,,1.058,,,,0.01,331.203092,-12.019067,
WASP-47 c,WASP-47,K2,CONFIRMED,588.8,,,,,,,,0.295,,,5552,1.137,,1.04,,,,0.01,331.203092,-12.019067,
WASP-47 c,WASP-47,K2,CONFIRMED,588.8,,,,,,,,0.295,,,5552,1.137,,1.04,,0.38,4.3437,220.6480024,331.203092,-12.019067,
WASP-47 d,WASP-47,K2,CONFIRMED,9.03077,,,,3.576,,,,0.014,,,5552,1.137,,1.04,,0.38,4.3437,220.6480024,331.203092,-12.019067,
WASP-47 d,WASP-47,K2,CONFIRMED,9.095,,,,3.71,,,,0.006,,,5576,1.16,,1.11,,0.36,4.354,225.943577,331.203092,-12.019067,
WASP-47 d,WASP-47,K2,CONFIRMED,9.03055,,,,3.567,,,,0.01,,,5552,1.137,,1.04,,0.38,4.3437,220.6480024,331.203092,-12.019067,
WASP-47 d,WASP-47,K2,CONFIRMED,9.03081,,,,3.63,,,,,,,5576,1.15,,1.04,,0.36,4.34,218.7761624,331.203092,-12.019067,
WASP-47 d,WASP-47,K2,CONFIRMED,9.0305419,,,,3.06,,,,,,,5427,0.86,,,,,,0.01,331.203092,-12.019067,
WASP-47 d,WASP-47,K2,CONFIRMED,9.03164,,,,3.18,,,190,,,,5950,1.1,,1.003,,,4.32,208.9296131,331.203092,-12.019067,
WASP-47 d,WASP-47,K2,CONFIRMED,9.030501,,,,3.65,,,,0.001,,,,1.156,,1.058,,,,0.01,331.203092,-12.019067,
WASP-47 d,WASP-47,K2,CONFIRMED,9.03079,,,,3.6,,,,,,,5576,1.11133,,0.984,,0.36,4.33938,218.4640598,331.203092,-12.019067,
WASP-47 d,WASP-47,K2,CONFIRMED,9.028052,,,,3.3,,,,,,,5565,1.1,,,,0.43,4.3,199.5262315,331.203092,-12.019067,
WASP-47 d,WASP-47,K2,CONFIRMED,9.03101,,,,3.58,,885,145,,,,5476,1.144,,1.01,,0.37,4.27,186.2087137,331.203092,-12.019067,
WASP-47 d,WASP-47,K2,CONFIRMED,9.03052118,,,,,,,,0.01,,,5552,1.137,,1.04,,,,0.01,331.203092,-12.019067,
WASP-47 e,WASP-47,K2,CONFIRMED,0.79,,,,1.773,,,,,,,5552,1.125,,1.008,,0.38,4.34,218.7761624,331.203092,-12.019067,
WASP-47 e,WASP-47,K2,CONFIRMED,0.78961,,,,1.83,,,,0,,,,1.156,,1.058,,,,0.01,331.203092,-12.019067,
WASP-47 e,WASP-47,K2,CONFIRMED,0.789655,,,,1.8,,,,,,,5565,1.1,,,,0.43,4.3,199.5262315,331.203092,-12.019067,
WASP-47 e,WASP-47,K2,CONFIRMED,0.789693,,,,1.79,,,,,,,5565,1.15,,,,0.43,4.29,194.98446,331.203092,-12.019067,
WASP-47 e,WASP-47,K2,CONFIRMED,0.78957,,,,1.79,,1992,3740,,,,5476,1.144,,1.01,,0.37,4.27,186.2087137,331.203092,-12.019067,
WASP-47 e,WASP-47,K2,CONFIRMED,0.789597,,,,1.829,,,,,,,5576,1.15,,1.04,,0.36,4.34,218.7761624,331.203092,-12.019067,
WASP-47 e,WASP-47,K2,CONFIRMED,0.789518,,,,1.64,,,4895,,,,5950,1.1,,1.003,,,4.32,208.9296131,331.203092,-12.019067,
WASP-47 e,WASP-47,K2,CONFIRMED,0.7895933,,,,1.808,,,,,,,5552,1.137,,1.04,,0.38,4.3437,220.6480024,331.203092,-12.019067,
WASP-47 e,WASP-47,K2,CONFIRMED,0.7895933,,,,,,,,0,,,5552,1.137,,1.04,,,,0.01,331.203092,-12.019067,
WASP-47 e,WASP-47,K2,CONFIRMED,0.78961301,,,,1.5,,,,,,,5427,0.86,,,,,,0.01,331.203092,-12.019067,
WASP-47 e,WASP-47,K2,CONFIRMED,0.789636,,,,1.82,,,,0.03,,,5576,1.16,,1.11,,0.36,4.354,225.943577,331.203092,-12.019067,
WASP-47 e,WASP-47,K2,CONFIRMED,0.789592,,,,1.81,,,,,,,5552,1.137,,1.04,,0.38,4.3437,220.6480024,331.203092,-12.019067,
WASP-47 e,WASP-47,K2,CONFIRMED,0.789593,,,,1.817,,,,,,,5576,1.11133,,0.984,,0.36,4.33938,218.4640598,331.203092,-12.019067,
WASP-55 b,WASP-55,K2,CONFIRMED,4.465633,,,,14.5717,,,,0.056,,,5900,1.06,,1.01,,-0.2,,0.01,203.7581951,-17.5034961,
WASP-55 b,WASP-55,K2,CONFIRMED,4.466,,,,,,,,,,,6070,1.09036,,1.134,,0.09,4.41754,261.5411325,203.7581951,-17.5034961,
WASP-55 b,WASP-55,K2,CONFIRMED,4.46563013,,,,,,,,,,,5960,1.06,,1.01,,,,0.01,203.7581951,-17.5034961,
WASP-55 b,WASP-55,K2,CONFIRMED,4.465633,,,,14.572,,,,0.2,,,5960,1.06,,1.01,,,,0.01,203.7581951,-17.5034961,
WASP-55 b,WASP-55,K2,CONFIRMED,4.4656299,,,,,,,,,,,5960,1.06,,1.01,,,,0.01,203.7581951,-17.5034961,
WASP-55 b,WASP-55,K2,CONFIRMED,4.46659676,,,,,,,,,,,6070,1.09036,,1.134,,0.09,4.41754,261.5411325,203.7581951,-17.5034961,
WASP-55 b,WASP-55,K2,CONFIRMED,4.46563433,,,,14.64677635,,1188.54,471.6016,,,,6070,1.09036,,,,,4.4201,263.0873703,203.7581951,-17.5034961,
WASP-55 b,WASP-55,K2,CONFIRMED,4.4656291,,,,14.964015,,1300,,,,,6070,1.102,,1.162,,0.09,4.419,262.4218543,203.7581951,-17.5034961,
WASP-55 b,WASP-55,K2,CONFIRMED,4.465635,,,,14.8,,,,,,,,1.11,,,,,,0.01,203.7581951,-17.5034961,
WASP-55 b,WASP-55,K2,CONFIRMED,4.4656294,,,,,,,,,,,,,,,,,,0.01,203.7581951,-17.5034961,
WASP-55 b,WASP-55,K2,CONFIRMED,4.4656243,,,,14.73,,,,,,,,1.072,,,,,,0.01,203.7581951,-17.5034961,
WASP-55 b,WASP-55,K2,CONFIRMED,4.46563,,,,14.90797,,,,0,,,5900,1.09,,1.11,,-0.2,4.3,199.5262315,203.7581951,-17.5034961,
WASP-75 b,WASP-75,K2,CONFIRMED,2.4841981,,,,15.54,,,,,,,,1.322,,,,,,0.01,342.3858995,-10.6754686,
WASP-75 b,WASP-75,K2,CONFIRMED,2.48450535,,,,,,,,,,,6089,1.27553,,1.14,,,4.28359,192.1277072,342.3858995,-10.6754686,
WASP-75 b,WASP-75,K2,CONFIRMED,2.4841987,,,,,,,,,,,6100,1.26,,1.14,,0.07,4.29,194.98446,342.3858995,-10.6754686,
WASP-75 b,WASP-75,K2,CONFIRMED,2.4841905,,,,15.6,,,1657,,,,6090,1.39,,1.18,,,4.223,167.1090614,342.3858995,-10.6754686,
WASP-75 b,WASP-75,K2,CONFIRMED,2.484193,,,,14.235,,1710,,0,,,6100,1.26,,1.14,,0.07,4.29,194.98446,342.3858995,-10.6754686,
WASP-75 b,WASP-75,K2,CONFIRMED,2.484193,,,,14.23543,,,,0.056,,,6100,1.26,,1.14,,0.07,,0.01,342.3858995,-10.6754686,
WASP-75 b,WASP-75,K2,CONFIRMED,2.4841939,,,,11.8,,,,,,,5994,1.13,,,,,,0.01,342.3858995,-10.6754686,
WASP-75 b,WASP-75,K2,CONFIRMED,2.4841975,,,,13.3413,,1232,383.047,,,,6089,1.28,,,,,4.28,190.5460718,342.3858995,-10.6754686,
WASP-75 b,WASP-75,K2,CONFIRMED,2.4841976,,,,,,,,,,,6100,1.26,,1.14,,0.07,4.29,194.98446,342.3858995,-10.6754686,
WASP-75 b,WASP-75,K2,CONFIRMED,2.48419726,,,,,,,,,,,,,,,,,,0.01,342.3858995,-10.6754686,
WASP-85 A b,WASP-85 A,K2,CONFIRMED,2.655675251,,,,,,1282.98,640.3258,,,,5817.3,,,,,,,0.01,175.9080328,6.5637842,
WASP-85 A b,WASP-85 A,K2,CONFIRMED,2.6556777,,,,13.89916,,1452,,0,,,6112,0.935,,1.09,,,,0.01,175.9080328,6.5637842,
WASP-85 A b,WASP-85 A,K2,CONFIRMED,2.655674403,,,,,,,,,,,5685,,,,,,4.48,301.995172,175.9080328,6.5637842,
WASP-85 A b,WASP-85 A,K2,CONFIRMED,2.6556852,,,,10.6,,,,,,,5192,0.8,,,,,,0.01,175.9080328,6.5637842,
WASP-85 A b,WASP-85 A,K2,CONFIRMED,2.6556765,,,,,,,,,,,5634.18,,,,,0.118,,0.01,175.9080328,6.5637842,
WASP-85 A b,WASP-85 A,K2,CONFIRMED,2.6556817,,,,11.1,,,,,,,5426,0.88,,,,,4.5,316.227766,175.9080328,6.5637842,
WASP-85 A b,WASP-85 A,K2,CONFIRMED,2.65662719,,,,,,,,,,,5634.18,,,,,0.118,,0.01,175.9080328,6.5637842,
WASP-85 A b,WASP-85 A,K2,CONFIRMED,2.655676,,,,11.1,,,,,,,,0.884,,,,,,0.01,175.9080328,6.5637842,
Wolf 503 b,Wolf 503,K2,CONFIRMED,6.00118,,,,2.03,,805,69.6,,,,4716,0.69,,0.688,,-0.47,4.62,416.8693835,206.8461979,-6.1393369,
Wolf 503 b,Wolf 503,K2,CONFIRMED,6.00127,,,,2.043,,790,,0.41,,,4716,0.689,,0.688,,-0.47,4.62,416.8693835,206.8461979,-6.1393369,
Wolf 503 b,Wolf 503,K2,CONFIRMED,,,,,1.7575203,,481.29,12.6807,,,,4759,0.641805,,,,,4.70975,512.5662422,206.8461979,-6.1393369,
Wolf 503 b,Wolf 503,K2,CONFIRMED,6.00127,,,,2.043,,789,64.7,0.409,,,4716,0.689,,0.688,,-0.47,,0.01,206.8461979,-6.1393369,
1000.01,50365310,TESS,FALSE POSITIVE,2.1713484,2459229.63,2.0172196,656.8860989,5.8181633,,3127.204052,22601.94858,,,,10249,2.16986,,,,,4.19,154.8816619,112.357708,-12.69596,50365310
1001.01,88863718,TESS,CANDIDATE,1.9316462,2459987.949,3.166,1286,11.2154,,4045,44464.5,,,,7070,2.01,,,,,4.03,107.1519305,122.580465,-5.513852,88863718
1002.01,124709665,TESS,FALSE POSITIVE,1.8675574,2459224.688,1.408,1500,23.7529,,2037,2860.61,,,,8924,5.73,,,,,,0.01,104.726966,-10.580455,124709665
1003.01,106997505,TESS,FALSE POSITIVE,2.74323,2458493.396,3.167,383.41,,,1631,1177.36,,,,5388.5,,,,,,4.15,141.2537545,110.559945,-25.207017,106997505
1004.01,238597883,TESS,FALSE POSITIVE,3.5730141,2459987.047,3.37,755,11.3113,,4260,54679.3,,,,9219,2.15,,,,,4.14,138.0384265,122.178195,-48.802811,238597883
1005.01,169904935,TESS,FALSE POSITIVE,4.5505945,2459985.157,2.654,3731,7.10841,,1257,414.775,,,,5613,1.09,,,,,,0.01,120.704811,-11.101521,169904935
1006.01,156115721,TESS,FALSE POSITIVE,2.5047918,2459229.985,4.3797563,2270.540219,8.6950898,,1649.82207,1750.932635,,,,6616,1.53429,,,,,,0.01,124.359239,-27.273521,156115721
1007.01,65212867,TESS,CANDIDATE,6.9989206,2459247.931,3.953,2840,14.7752,,1282,448.744,,,,6596,2.7,,,,,3.71,51.2861384,112.752393,-4.463359,65212867
1008.01,440801822,TESS,FALSE POSITIVE,2.0483755,2460258.236,2.767,483,3.19621,,,5644.4,,,,6858.5,1.57,,,,,4.2,158.4893192,109.382839,13.395219,440801822
1009.01,107782586,TESS,CANDIDATE,1.9600277,2459229.231,2.0065257,1707.627269,,,1456.424653,1063.342296,,,,8868.7,,,,,,,0.01,111.667845,-24.462111,107782586
101.01,231663901,TESS,KP,1.4303699,2458326.009,1.6165994,18960.71229,13.1874503,,1525.904809,1281.240825,,,,5600,0.890774,,,,,4.48851,307.9711254,318.737012,-55.871863,231663901
1010.01,139853601,TESS,FALSE POSITIVE,0.6808702,2459228.878,2.4634563,1507.800689,5.9115908,,4382.026606,87140.69959,,,,9438,1,,,,,,0.01,112.293981,-21.832912,139853601
1011.01,114018671,TESS,CANDIDATE,2.4704981,2459984.628,2.191,250,1.44656,,1364,575.597,,,,5413.7,0.94,,,,,4.46,288.4031503,113.984761,-32.841999,114018671
1012.01,427508467,TESS,CANDIDATE,0.884182,2459252.51,1.621,1890,24.8132,,5098,112144,,,,8928,2.72,,,,,3.92,83.17637711,117.095285,6.785064,427508467
1013.01,97700520,TESS,FALSE POSITIVE,5.4255548,2459232.248,3.9637474,14939.63422,,,1037.275305,273.5880696,,,,8868.7,,,,,,,0.01,107.286063,-31.933523,97700520
1014.01,96246348,TESS,FALSE POSITIVE,1.4095184,2459985.657,0.9484999,2841.510326,,,1625.618022,1650.422071,,,,9307,,,,,,,0.01,103.561602,-34.22282,96246348
1015.01,155044736,TESS,FALSE POSITIVE,1.3730466,2459963.61,2.5708515,1301.506534,42.1479417,,1912.331864,3160.632833,,,,4897,6.7996101,,,,,,0.01,122.895964,-27.971896,155044736
1016.01,175310067,TESS,FALSE POSITIVE,12.6889415,2459238.831,7.9201001,3232.852789,14.0608342,,1158.131037,425.1594177,,,,7601,1.53641,,,,,4.31,204.1737945,116.110771,-36.098285,175310067
1017.01,182943944,TESS,FALSE POSITIVE,1.10422,2458518.965,2.37,14177.7,21.0448,,3926,39459.3,,,,6995.2,1.61,,,,,4.07,117.4897555,124.726411,-37.78325,182943944
1018.01,291555748,TESS,FALSE POSITIVE,4.95912,2458492.781,2.509,7440,22.9123,,1419,673.55,,,,5889,2,,,,,3.86,72.44359601,111.716019,-50.266567,291555748
1019.01,341420329,TESS,CANDIDATE,5.2341008,2459232.447,3.7078139,20796.94163,24.2931408,,1574.838185,1453.666385,,,,7645,1.56203,,,,,4.3,199.5262315,120.147994,-54.878552,341420329
102.01,149603524,TESS,KP,4.4119378,2460187.917,3.65,15062,15.4706,,1408,653.252,,,,6280,1.21,,,,,4.32092,209.3726742,87.139821,-63.988329,149603524
1020.01,140706664,TESS,FALSE POSITIVE,3.28892,2458521.291,3.793,10518.9,,,3661,29832.6,,,,8734.2,,,,,,4.1,125.8925412,128.381976,-43.828421,140706664
1021.01,143994283,TESS,FALSE POSITIVE,1.90879,2458492.904,1.909,618.482,3.34688,,1561,985.807,,,,6022.6,1.22,,,,,4.52,331.1311215,119.30075,-42.999149,143994283
1022.01,47384844,TESS,FA,3.09574,2458547.448,4.475,380,3.4262,,3230,18087.9,,,,6084,1.41,,,,,4.13,134.8962883,162.96491,-5.788708,47384844
1023.01,238374636,TESS,FALSE POSITIVE,1.3214483,2459303.304,3.435,2180,21.8839,,3827,35623.2,,,,5050.8,2.99,,,,,3.56,36.30780548,120.837688,-51.345626,238374636
1024.01,141482386,TESS,FALSE POSITIVE,18.0157,2458339.723,2.524,610,21.644,,463,7.64364,,,,4709,7.61,,,,,,0.01,86.820714,-72.422611,141482386
1025.01,297967252,TESS,CANDIDATE,9.6837921,2458545.15,2.4006056,4238.239901,,,1914.698926,3176.310692,,,,8598.7,,,,,,,0.01,142.521159,-51.517114,297967252
1026.01,388624270,TESS,FALSE POSITIVE,14.2628757,2460720.808,6.9350494,913.2067174,2.4765813,,980.3628831,153.2069421,,,,5690,0.853898,,,,,4.58,380.1893963,125.434634,-51.759442,388624270
1027.01,20318757,TESS,CANDIDATE,3.2834565,2460037.869,1.537,1558,2.87648,,992,161.092,,,,4272,0.68,,,,,4.6,398.1071706,167.133275,-29.653135,20318757
1027.02,20318757,TESS,CANDIDATE,11.02875,2460032.533,2.715,1694,2.76586,,548,15.0463,,,,4272,0.68,,,,,4.6,398.1071706,167.133275,-29.653135,20318757
1027.03,20318757,TESS,CANDIDATE,5.0113292,2460032.573,1.024,1210,2.52314,,567,17.1793,,,,4272,0.68,,,,,4.6,398.1071706,167.133275,-29.653135,20318757
1028.01,447283466,TESS,FALSE POSITIVE,1.01606,2458544.481,2.843,240,1.20704,,2023,2784.04,,,,4634,0.68,,,,,4.64,436.5158322,157.098337,-51.705409,447283466
1029.01,374908020,TESS,FALSE POSITIVE,36.22214,2458365.893,5.107,7170,,,,,,,,,,,,,,,0.01,88.73909,-65.958839,374908020
103.01,336732616,TESS,KP,3.547854,2458327.253,3.494333,10424.3718,14.581841,,1504.858953,1212.004376,,,,6351,1.4,,,,,4.22896,169.4181753,312.457488,-24.428694,336732616
1030.01,464296022,TESS,FALSE POSITIVE,12.1246519,2460054.784,4.612,7279,17.6729,,1057,207.32,,,,4807.6,1.07,,,,,4.17,147.9108388,155.831478,-57.590248,464296022
1031.01,304021498,TESS,FALSE POSITIVE,5.652623,2459304.838,3.434,1250,8.94354,,2011,2717.06,,,,6415.4,1.92,,,,,3.98,95.4992586,140.88389,-67.026006,304021498
1032.01,146589986,TESS,CANDIDATE,5.6643704,2459283.829,3.8087395,3491.823297,14.7738943,,2385.853649,7657.662151,,,,10395,2.3383701,,,,,4.13,134.8962883,159.221506,-42.541639,146589986
1033.01,149601557,TESS,FALSE POSITIVE,29.0160175,2460195.101,5.345,1389,6.77406,,,33.2234,,,,6113.1,2.01,,,,,,0.01,87.282586,-60.498444,149601557
1034.01,400595342,TESS,FALSE POSITIVE,3.6344692,2459283.338,2.5339234,628.699015,4.2048368,,2188.38205,5420.178349,,,,9810,1.60776,,,,,4.43,269.1534804,134.441752,-49.000578,400595342
1035.01,361413119,TESS,CANDIDATE,6.0744477,2459286.873,2.4954821,5982.521241,30.9493217,,1583.93989,1487.564434,,,,5964,2.4303801,,,,,3.7,50.11872336,144.150273,-61.583182,361413119
1036.01,146172354,TESS,CANDIDATE,3.7795212,2460037.172,2.952,2761,5.98375,,1294,466.528,,,,5771,1.18,,,,,4.31,204.1737945,157.867112,-42.240448,146172354
1037.01,363260203,TESS,FALSE POSITIVE,1.2025238,2459331.125,1.991,390,6.31106,,5952,208477,,,,9158,1.74,,,,,4.32,208.9296131,147.385172,-63.306478,363260203
1038.01,90544017,TESS,FALSE POSITIVE,3.2235985,2459273.372,2.159,680,5.51341,,,2064.8,,,,8904,2.17,,,,,4.09,123.0268771,128.454638,-49.940347,90544017
1039.01,461867584,TESS,CANDIDATE,4.420125,2460031.217,3.956,2466,,,,,,,,,,,,,,,0.01,149.688545,-58.760453,461867584
104.01,231670397,TESS,KP,4.0872956,2460150.609,5.586113,3572.17125,13.6237732,,1755.076738,2242.36054,,,,6036,2.2186699,,,,,3.93359,85.8202944,319.949697,-58.148933,231670397
1040.01,310483807,TESS,FALSE POSITIVE,2.55555,2458520.657,1.566,340,11.5901,,2145,3520.68,,,,10037,6.04,,,,,,0.01,128.61421,-61.488262,310483807
1041.01,385624852,TESS,FALSE POSITIVE,8.30792,2459261.801,3.228,8350,43.1068,,1924,2276.25,,,,9081,3.05,,,,,3.83,67.60829754,138.402252,-55.19791,385624852
1042.01,360286627,TESS,CANDIDATE,0.758082,2459281.338,1.8184632,583.93181,10.1273702,,5499.747633,216218.1005,,,,9917,3.5086601,,,,,3.75,56.23413252,141.975215,-61.33004,360286627
1043.01,90448944,TESS,FALSE POSITIVE,1.4415577,2459985.77,2.349,507,3.61078,,3174,16861.8,,,,6902,1.52,,,,,4.25,177.827941,128.302319,-52.714202,90448944
1044.01,463402815,TESS,CANDIDATE,1.0085089,2460037.195,1.642,3051,,,,,,,,5215.2,,,,,,,0.01,153.811023,-58.766393,463402815
1045.01,54044474,TESS,FALSE POSITIVE,3.7039994,2459301.544,4.277,7590,17.57,,2149,3546.13,,,,7013.8,1.9,,,,,4.21,162.1810097,159.887704,-32.51188,54044474
1046.01,309787037,TESS,FALSE POSITIVE,1.3042553,2460177.867,1.706,914,9.36472,,3569,26944.7,,,,6762,1.75,,,,,4.11,128.8249552,126.419468,-60.907514,309787037
1047.01,370745311,TESS,FALSE POSITIVE,0.62627,2458544.791,0.666,1880,5.72162,,2101,3235.57,,,,5622,0.93,,,,,4.5,316.227766,144.581535,-67.505097,370745311
1048.01,384549882,TESS,FALSE POSITIVE,0.30412,2458518.376,0.748,1330,10.417,,6413,280833,,,,11892,2.52,,,,,4.14,138.0384265,136.527702,-54.903922,384549882
1049.01,16288184,TESS,KP,2.1805277,2459363.821,2.969175,16340.13532,16.808853,,1654.404068,1770.465054,,,,6599,1.2714601,,,,,4.21017,162.2445062,253.768848,-28.710584,16288184
105.01,144065872,TESS,KP,2.1846669,2459084.585,2.86528,11708.02285,13.7028527,,1549.44098,1362.138143,,,,5630,1.23824,,,,,4.37759,238.555811,337.457824,-48.003099,144065872
1050.01,66818296,TESS,KP,3.7354838,2459355.546,4.142,17030,21.2315,,1670,1292.19,,,,6650,1.57,,,,,4.1639,145.8478395,239.962248,-28.061794,66818296
1051.01,259863352,TESS,FA,21.701669,2458657.737,8.2676424,211.6567325,2.3751494,,685.2,52.095,,,,5625,1.56486,,,,,4.438,274.1574172,40.365939,-71.462749,259863352
1052.01,317060587,TESS,CP,9.139804,2458332.941,3.0912936,358.4157801,3.0629855,,1006.993283,243.011763,,,,5958.2,1.58,,,,,4.34,218.7761624,337.510274,-75.646561,317060587
1053.01,112395568,TESS,FALSE POSITIVE,5.742625,2458657.999,2.860293,1105.760867,13.088532,,,,,,,5664,3.86959,,,,,3.26574,18.4391119,290.977117,-33.351416,112395568
1054.01,366989877,TESS,CP,15.5077855,2460122.7,4.565,513,2.43432,,853,88.0718,,,,6122,1.17,,,,,4.30881,203.6151085,302.114174,-54.317501,366989877
1055.01,320004517,TESS,CP,17.4713078,2458661.063,4.4284819,1199.754148,3.5766828,,689.3568807,53.3700317,,,,5783.54,0.974669,,,,,4.49925,315.6821313,293.286615,-54.532728,320004517
1056.01,421894914,TESS,CANDIDATE,5.3079507,2458326.062,3.2158594,391.3830934,3.0486928,,1263.986113,603.2401116,,,,6124.3,1.36963,,,,,4.38,239.8832919,339.258703,-76.917605,421894914
1057.01,323132914,TESS,CANDIDATE,51.1701501,2458607.351,6.6641048,851.4547808,2.9366826,,466.7322968,11.2148229,,,,5599,0.943356,,,,,4.46138,289.3210283,127.996917,-78.407564,323132914
1058.01,31553893,TESS,CANDIDATE,11.1296441,2458663.023,7.0473822,951.6169809,12.8402271,,1518.237249,1255.681716,,,,5785,3.4475601,,,,,4.344,220.8004733,288.911772,-31.790813,31553893
1059.01,380783252,TESS,CANDIDATE,9.4496506,2460106.338,2.021,19750,17.0216,,694,38.5799,,,,5509,0.94,,,,,4.39758,249.7928482,269.714503,-60.922727,380783252
106.01,38846515,TESS,KP,2.8493825,2460201.639,3.567,8049,16.3869,,1864,2005.83,,,,6900,1.77,,,,,4.438,274.1574172,68.959816,-64.027039,38846515
1060.01,101230735,TESS,CANDIDATE,2.0685633,2460149.536,0.373,502,3.89739,,619,24.409,,,,5687.9,1.14,,,,,4.6,398.1071706,299.290995,-48.934476,101230735
1061.01,253990973,TESS,FALSE POSITIVE,0.540933,2458654.253,1.674337,257.347459,2.28501,,,,,,,5525,1.21935,,,,,4.25342,179.2338361,284.688908,-41.242483,253990973
1062.01,299799658,TESS,CP,4.1150576,2460177.2,1.08,487,2.30057,,826,77.3573,,,,5394,0.89,,,,,4.50942,323.1617863,38.120968,-78.023683,299799658
1063.01,406976746,TESS,CANDIDATE,10.0665238,2458629.392,2.4023189,839.9044871,2.7272824,,694.1792631,54.8791715,,,,5552,0.791742,,,,,4.61783,414.791645,230.555493,-83.056214,406976746
1064.01,79748331,TESS,CP,6.4438657,2458656.668,1.9309449,1121.951228,2.460344,,712.2812841,60.831305,,,,4803,0.737189,,,,,4.52079,331.7340111,296.003935,-47.56203,79748331
1064.02,79748331,TESS,CP,12.2265595,2458664.49,2.1904379,1206.369329,2.6014766,,575.3502049,25.8970378,,,,4803,0.737189,,,,,4.52079,331.7340111,296.003935,-47.56203,79748331
1065.01,7088246,TESS,KP,2.160344,2458654.348,1.828854,19357.99299,22.503541,,,,,,,5780,1.2,,,,,4.32928,213.4420581,286.36675,-50.06735,7088246
1066.01,201604954,TESS,KP,4.606184,2458657.833,3.121643,13793.03487,12.962219,,,,,,,5670,1.07,,,,,4.3925,246.8880105,285.096517,-54.893341,201604954
1067.01,201642601,TESS,KP,3.1316735,2458656.988,2.4579197,14915.69437,9.4995191,,890.5622134,148.6544991,,,,4351,0.76701,,,,,4.438,274.1574172,288.672005,-59.57935,201642601
1068.01,6663331,TESS,KP,3.180362,2458656.633,2.111521,21192.46332,13.446487,,,,,,,5498,0.92,,,,,4.47934,301.5365767,284.399762,-49.138513,6663331
1069.01,31858843,TESS,KP,2.9776446,2460147.379,2.962,13022,14.4339,,1461,758.324,,,,5703,1.22,,,,,4.25824,181.2341353,289.479212,-32.860124,31858843
107.01,92352620,TESS,KP,3.9502008,2460176.993,4.444,13914,20.5357,,1570,1009.38,,,,6153,1.71,,,,,4.18077,151.6247159,313.783239,-34.135751,92352620
1070.01,31858844,TESS,FALSE POSITIVE,2.9776152,2458655.579,3.25697,43218.11168,26.88423,,1386.5,873.27,,,,5740,1.28,,,,,4.29219,195.9701838,289.478541,-32.861327,31858844
1071.01,120247528,TESS,KP,3.5544026,2458655.394,2.0550535,10164.87534,13.200677,,1214.987644,515.0014435,,,,5639,1.11499,,,,,4.37172,235.3531417,280.184169,-58.459388,120247528
1072.01,140830390,TESS,FALSE POSITIVE,12.8379689,2459211.732,9.8464123,10539.01928,25.4886382,,1225,374.129,,,,5765,2.4494,,,,,4.34773,222.7050166,75.627307,-72.913998,140830390
1073.01,158297421,TESS,CP,3.9228016,2459036.473,1.8736007,31510.90049,13.3368705,,788.0973496,91.167589,,,,4444,0.6983,,,,,4.438,274.1574172,287.484402,-49.664942,158297421
1074.01,327301957,TESS,CANDIDATE,13.9428705,2458662.653,3.7522756,1015.395543,2.4233421,,587.1759148,28.0927293,,,,5206,0.741671,,,,,4.63095,427.513664,310.761004,-72.010267,327301957
1075.01,351601843,TESS,CP,0.6047392,2458654.25,1.0403847,1027.683348,1.8625587,,1222.59731,528.0253155,,,,4046,0.580337,,,,,4.60963,407.0333553,309.971209,-65.449699,351601843
1076.01,360742636,TESS,KP,2.5495611,2458654.163,2.6173308,14921.40219,12.9171288,,1337.864515,757.1284067,,,,5659,1.03997,,,,,4.44653,279.5953859,294.633694,-55.330269,360742636
1077.01,369960846,TESS,CANDIDATE,1.6062693,2458654.103,1.9561305,16725.30193,12.6436029,,1374.801814,844.2700581,,,,5192,0.984326,,,,,4.4617,289.5342865,173.810798,-88.096213,369960846
1078.01,370133522,TESS,CP,0.5182425,2458654.103,0.8565249,831.8920424,1.3485121,,1019.329598,255.1405815,,,,3325,0.390989,,,,,4.88693,770.7792241,306.928646,-56.462287,370133522
